,id,polarity,tweets
379,1932994382,4,Just got back from market-market
380,2003160052,4,on the train on the way into london to then get another train to see his bestest friend 
381,2323220582,0,Watching the game on YouTube. they need to come out with their DVD series already. Fuckin havin to wait for this shit to load lol
382,2250490184,0,Long night! I feel terrible because I didn't eat before I went to work! Headache
383,1976986912,0,Lebron u fucking suck!!!!!! 
384,1468063614,0,@graemearcher I am sad about Innocent selling out too! 
385,1825825009,4,Doing Beat the Bridge race in Seattle this morning! Should b beautiful 
386,1967639041,4,Made my evening: Starbucks barista complimented me on my hamsa scarf. When he heard I designed it and sell them on etsy he was &quot;WOW!!&quot; 
387,1467954088,4,@rashmid congratulations!! tht makes a lot of us very very happy. 
388,1468038035,4,@hannahpoulton good morning! you sound very chirpy 
389,1468020773,4,@daydreamer20 Good post. 
390,2052262229,4,Two major blasts from the past peeps today on Twitter and Facebook. Fun. 
391,1833833214,4,Best &quot;I want to fall in love&quot; song for today: Taylor Swift's Fearless. Ahuhuhu! 
392,2184509122,4,As a birthday gift i took my sis to Starbucks for the first time...shes gives it two thumbs up 
393,1467952869,4,@hertbeat it is still only 1st coffee of the day for me ! Happy Tuesday
394,2002133742,4,@JonasAustralia This Friday as in 5th June Friday?! Argh. OMG. Which website?! Im so excited! 
395,2006147356,4,is interested to see what #Sony plans for their #E3 conference: they might get a new PSP customer out of this is in me if it's good 
396,1469474592,4,Sounds good to me - a national beer day : http://tinyurl.com/cspspj Now
397,1991889316,4,@YourWebChick Starbucks? What's your favorite drink? I gotta tell you... I'm more of a Dunkin Donuts man. 
398,1957530518,4,FOLLOW --&gt; @StaciJShelton one of the friendliest
399,1999984683,4,ouuu cant wait for PSP Go i hope kingdom hearts is made for that instead of normal psp cause this is so much better
400,1467824606,4,Morning Tweetland
401,1467825008,4,@bodycoach I'll look into that cho
402,1824179844,4,i love miley cyrus and taylor swift...theyre music always makes me feel better 
403,1557920187,4,@veldagraydon I looked for @Oprah too after she mentioned that she tweeted on twitter and found her too. Have a glorious day. 
404,1678632204,4,@GabrielRossi the only Tweet that could top this would be a DM from President Obama asking me to become the czar of youth empowerment 
405,1467935297,4,yeah guys i will totally bring dublin to the party. he would love the company. 
406,1984414823,4,Home sweet home after a long day in D.C. with Bennett
407,1999911184,4,psyched about my starbucks card. thanks lynn! 
408,2068477071,4,@jaspreetgill http://twitpic.com/6ubr9 - woooho! they get better and better! I'm watching ur videos on YouTube right now haha
409,1822505920,4,@Oprah np gurl! that was a great show! 
410,1827641697,4,Goodmorning cali hi to my vegas family 
411,1467844572,4,@keyannaaa the new story of your life will include magic fountain with me 
412,1985646830,4,@AmyEutsler connection's pretty good in Sydney today... Maybe you should come down for a visit??? 
413,1976993511,4,I am heckling some LeBron fans at the sportsbook. Oh how sweet 
414,1956570596,4,@Cronotriggers I'm very tempted to buy it on the PSN/PSP
415,1467987423,4,@Jeff_Sparxxx well in that case
416,2068872166,4,watching funny youtube vidoes 
417,2006668085,4,is loving the new Taylor Swift song.. and has renewed love for Last Kiss by Pearl Jam.. 
418,2066465259,4,@JenniferRosex3 I know! I love the song hello seattle
419,1831375172,4,@danlee29 I'm glad you were disappointed and the Lakers destroyed them. 
420,1467825631,4,@iamdiddy your telling me.. just finished doing 200 crunches! step it up Diddy ! LETS GO!
421,1824545878,4,HAHAHAHAHAHA seriously uh well we can wait 4 michelle 2 get here and we can go get something from mcdonalds or sonic either 1 its good
422,2178861016,4,@shannamichelle @levifig YES - We all want to see all the pics! I see a facebook album in the future! 
423,2015235281,4,@kennyseattle1 Hi Kenny !! Welcome to twitterville and get ready to waste tons of hours having fun on here. See u live at 5am on Q13 FOX 
424,1970445208,4,another gorgeous day. ah see england isnt always that bad..... 
425,2064642004,0,god its so depressing to be back in england after a brilliant weekend brilliant do tho and my cousin looked really nice on her wedding da
426,2017010860,4,I want to go straight to South of Brazil
427,2243867812,0,ughhhhhhh YouTube &quot;down for maintenance&quot; totally in the middle of watching something 
428,2204731063,0,@JustynaSaid Your iPhone got shipped out but Apple but a hold on all orders til Friday anyways 
429,2262408251,0,Argh why does Megan have to be in Sydney... I have no one to hang with tonight 
430,1548835198,4,@Oprah Sweet Dreams O. You did good with your &quot;tweets&quot; 
431,1979823631,0,@tommcfly that youtube link isnt avaliable in england Xx
432,1932328598,4,inspiration is 98% hard work 
433,1977017912,0,The Magics are not having it...gosh Lebron! 
434,2182331077,4,had the bestest day in london with dominic 
435,1969290347,4,lakers are going to the finals &amp; i hope its vs lebron &amp; the cavs that would be the ultimate NBA FINALS 
436,2014621536,4,@Wossy Oh
437,2182150928,4,May be going to London next week 
438,2065816707,4,love all the drunk pics on facebook of me 
439,1975201320,4,Fox and Hound for the Cavs game....RISE UP!!!! 
440,2066135472,4,@Lakers ready to win tonight!!! 
441,1974943406,4,Matt came to visit! canton with him for dinner then prolly stopping somewhere for drinks and the cavs 
442,2052807447,4,playing and singing some taylor swift on piano. she writes realli beautiful songs 
443,1965334683,4,Let's Go Lakers! Kick em in the Nuggs! haha.
444,1977108073,4,Those who picked the Cavs are so awwwwfully quiet now! Nananana....nananana....hey hey....goodbye!
445,1553707468,4,@the_real_shaq you TOTALLY own3d @oprah! Congrats! http://digg.com/d1p1zg
446,2176614896,4,bookin a hotel in sydney this week for july 10 hehe YESS
447,2006531451,4,rolling down the windows
448,1834663152,4,@tashlee Oh
449,1468037085,4,Uploading pics from Sunday night out - it was a good night
450,2000559989,4,Sawzy is helping me pack for Vegas 
451,1467972810,4,hanging out with Emily. I love her. She's wonderful. 
452,1467918741,4,is home. Hmmm how lovely to be in 85 degree weather. 
453,1994183649,4,@Jeremeyxvx you know you broke edge in vegas happy 8th year brahhh
454,1467988329,4,im eating a chocolate crakle. i bet you all are jelous. its a mini party 
455,1977703716,4,@AlexAllTimeLow Sydney Aquarium is the best place in the world When youre done walk over the bridge and go to the mall (YYY)
456,1467824118,4,@suitelifeofkell yayyy! lol. i just requested herrr. what did she say? 
457,2064782474,4,@londonbridget13 ill always have your back!! 
458,1677379352,4,ha im soo obsessed with taylor swift's album she just soo talented 
459,1468036801,4,OK all... Off to sleep on my magnetic mattress. http://bit.ly/hPNrI G'night all! Sweet Dreams. 
460,1467842887,4,@special72 Thanks
461,1467918126,4,@pocketfulofme hahaha i so should of! but my nails were wet. hehe.but he was helpful he flipped the magazine pages for me 
462,1988781667,4,taylor swift was &quot;in&quot; twilight haha was NOT expecting that. YAY twilight and Miley Cyrus 
463,1467919722,4,@LBheart_Jessica Yes... I'm going to Kenya in August for 10 days w/ Tumaini International
464,2055490922,4,@mileycyrus i think u should come to south america all your argentinians and brazilians fans are going crazy hahaha! please reply 
465,1468023239,4,day 2 is almost over! i can't wait to eat wade...hehe...
466,1976321567,4,@FlipFlopsPearls YEAHH!!! Email me it! I will ship out the blanket and a few lil extras ;) THANK YOU SOOO MUCH!!!!
467,1687763084,4,@tiranw thats bc u love the CAVS LOL *WINK WINK
468,1468006735,4,done with all preparation... starting revision now.. i have my signals ans systems exam today .. wish me luck people.... 
469,1467844374,4,@wendy_bowser Thank you for the kind words! I appreciate it. Have a great night 
470,2071947594,4,Whoo lakers won!! Now I can breathe haha 
471,2071326863,4,@csquaredsmiles TWATLIGHT loool.. I know.. now they relate rain to it.. haha thats why i wanna move to england is always cold! 
472,1467951426,4,@LisaNoelRuocco oh and i like your new hair too. i think it really suits you. 
473,1961861525,4,cant wait for the lakers game 2nite 
474,1833475776,4,just got home from soccer. Mcdonalds is sooo good 
475,1467936177,4,hi Dianna ...this is so cool ... i just recently started twittering 
476,1978082061,4,gosh
477,1956451833,4,@jtripodi hi! You're awsome! K? Bye 
478,1972193105,4,@_Chelsea_Marie does target ship things to london? thanks so much! im such a demi fan shes amazing! 
479,1955881910,0,Oh nooo Demi in Seattle two days after we leave 
480,2241455813,0,@KING5Seattle I wish there was no rain! I'm hosting a party and at 5 am this morning I had to hurry up and get it set up indoors instead 
481,2203291060,0,No launch. NASA sucks. Share the pain with at @Schingler @bethbeck @toddicus 
482,1468035969,0,i feel unloved. dropped 2 tweeters 
483,1957301890,4,totally looking forward to my adventure day with @elissaislegit tomorrow Lakers
484,1468006789,4,Thanks to my new followers! 
485,1467972493,0,is at Beso in Hollywood... so tired 
486,2186010854,4,Yayy! Just got my ticket for the What Happens In Vegas Tour! 
487,1985636459,0,Missed the Taylor Swift special on NBC cause i was at work 
488,2062615979,4,@ddlovato I HAVE A SURPRISE FOR YOU WHEN U COME TO LONDON cnt wait to seeya ! &lt;3
489,2241991093,0,Dropped my iPhone
490,2233230835,0,wow
491,1467890079,0,@jokerrrr It stillllll hasn't arrived 
492,1823969546,4,i think all musicians should release instrumental versions of their previous albums
493,1467981584,0,I'm tired. I feel like crap. And the world feels all crummy. Make me happy
494,1678941064,0,okay; my computer officially hates me.. -.- can't go on the internet; can't render vids on sony vegas.. ugh.. 
495,1976468642,4,Moments away of ending our 14 year wait to go back to the finals. Sorry Lebron had his chance last year. Our turn now 
496,2214434036,0,Good morning. I finally have a fever to go along with my colds. Might have to skip rehearsals tonight. This sucls!
497,1985569068,0,Just listening to my ipod the climb. wel it just ran out of batry 
498,1822359201,0,has a massive headache 
499,1467820206,0,is strangely sad about LiLo and SamRo breaking up. 
500,2185067138,0,promotion was pretty boring. im gonna miss some people.. im so fuckin sick.my head hurts and i gt a fever 
501,1467982039,0,@emitstop So true
502,1468060774,0,@lenesha but Im not feeling well
503,1554518532,0,I hope since @oprah is friends with @ev she doesn't make a call to get me destroyed #herebeforeoprah
504,1468024387,4,going to pick up @30comau in a sec its our anniversary today 
505,1469955844,4,Got me a spangly new PSP-3000 today
506,1932699900,0,Slow
507,2236747393,0,TGIF! it's been a long long first week back at work. Wish I were on line for the new iPhone #squarespace #unc.. http://tinyurl.com/muu2rr
508,2001350611,0,damn it 150 on xbox . . . but lets see how much it really costs in vegas 
509,1468048178,0,l want
510,1468006048,4,@ShawnORourke lol tru dat! thanks bro! 
511,1565434119,0,at work
512,2174569897,0,Anyone using #TweetDeck? Their latest version update v0.25.1b still does not allow me to response #Facebook status... 
513,2175852153,4,@nickjonas Are You Gunna Go Shopping? =D London Rocks For Shopping x
514,1752606312,0,@DXPetti awww doesn't work on iPhone yet hurry up YouTube 
515,2000611233,0,my dog has cancer. 
516,2015302631,0,JTH and CR dropped from the England team. 
517,1975317482,0,Southend Tommorow Supporting People At The Race For Life Marathon. My Cousin &amp; Aunty Are Running For My Grandad Who Died Of Lung Cancer 
518,1833746999,4,@DwightHoward great job Dwight! I pray you also win against the Cavs. 
519,2052006438,0,So tired from my cancer walk ready for bed!
520,2298313138,0,@nattysweetie jealous i was stuck inside hows london? xxx
521,2175019150,0,Facebook Make me SAD T.T
522,1795355626,0,Wishing i had gotten off my butt to try to see Obama today...Draggin` @ work...I didnt have pancakes 
523,1468022707,0,aww this earthquake in Italy has made me sad just saw the pics on the news
524,2254764018,0,Got a bad headache boo FML!
525,1976991501,0,@SongzYuuup the Cavs arent doing their job offensively...cant win
526,1467856044,0,Crazy wind today = no birding http://ff.im/1XTTi
527,1973588535,4,Can't wait to see stuff on LittleBigPlanet Portable for PSP. 
528,2052352736,4,@Alex_Jeffreys Welcome back. Emailed you earlier this morning with some stuff. We'll speak real soon. What a time in Vegas we all had 
529,1556588646,4,you guys should check out fred on youtube hes our favorite youtube star 
530,2211603056,0,@ddlovato OOh demi... I want to go to your show... but I can't because I'm from Brazil.. so come back!! i miss you!! :/
531,1467927016,0,I'm so upset that I missed my chat and quiz online because my free internet has ceased 
532,2067069136,4,On the bus and ready to go about to watch twilight on Meredith's ipod.
533,1467917902,4,@stevonelson I like that one. I've used it on a project here.
534,1983855776,0,@ian_si I stick to main roads. That said
535,2207654001,0,@TheEllenShow Josiah Leming's mom lost her battle to cancer yesterday Such an amazing woman. I hope you will have him on your show again.
536,2197389419,0,NEED Starbucks.....oh yeah
537,1468023130,4,ok... headed to bed. tomorrow I open shop for freddy and eddy 
538,1467995609,0,should've been asleep two hours ago 
539,1753789771,0,why is Project Gotham Racing for XBOX only 
540,1467951332,4,im going to danniis party nd im gona dress up as a giant duck yaay!!
541,2061652623,4,wants the new psp. It's SOOOOO COOL!! 
542,1998009545,0,@lamilondon its reggae night @ sway lil sis I'm sad Grrr. @mightyxtra can u let me know these things in advance lol
543,1679041724,4,@ddlovato ohh myy goshh!! 
544,2192247079,0,I'm clearly a lakers hater... Just FYI 
545,2233988094,0,@SallytheShizzle poor salsal *HUGS* i get headaches from my short sited..ness
546,2240323258,0,Where's DotP for the PS3? I can't afford an XBOX360 
547,2033941885,0,I've just noticed that my right eye is majorly swollen
548,2175551416,4,It's Amazing Lakers mission Completed 
549,2326452691,0,@luke01688 That's my exact Starbucks drink. And there is no Starbucks to be found... 
550,1957240319,4,@obama_binladen sure tell me about the project that you received funding for! thats great news 
551,1965856967,0,@vickytcobra i'm sorry your day wasn't so good does it make you feel better to know you're beating oprah on ms twitterworld?
552,2326900290,0,@sanasaleem Since when? I'm officially broke
553,2204669012,0,Pretty sure I got shorted on my drink size at mcdonalds
554,2053620671,0,Needs a starbucks 
555,1467987413,4,waking up with my nespresso 
556,2211049673,0,@butterballs_mc yes because a plane air france crashed !!!!! more french and brazilian are died 
557,1468037681,4,@TrueGabe yep to the wine
558,2072117490,0,DAMN LAKERS! I wanted ORLANDO to WIN! 
559,1468051061,0,@SimoneKali Get me an autograph and shout out! You have to record it though. My computer is dead so I can't listen. 
560,1467918533,4,Amazing night in Dallas with my Advanced TV Production class Happy Birhtday
561,1556793317,4,just playing psp .. 
562,2053519678,4,The Best Day - Taylor Swift 
563,1976869280,4,--plotting like i'm mike..'game plan:pass the ball to lebron AT ALL TIMES and DONT FOUL'..certainly we'll win haha..go cavs goooo!
564,1963552290,0,Ooh hayfever has struck..thought I was going to avoid it this year but nooo! Remedies anyone...?
565,2203872564,0,@Darkestwizz YouTube wouldn't let me upload my video yesterday 
566,1977881484,0,Cancer sucks
567,2236887951,0,@AnnaSaccone my aunite just made a mean comment about me and said i was fat and missing the bf. how r u? xxx
568,2000270661,4,1 vs 100 on Xbox Live was fun 
569,1467844261,4,My hair is blue. 
570,1467873828,0,@SarahReedSC treaty isn't defined 
571,2184976507,0,@pspaddict007 i dont wanna be in the club! 
572,2203187280,0,is wishing i was going to be in LA w/ da fam for the LAKERS Parade but I gotta stay on my grind .. operation: get out of san diego!! &lt;3
573,1956389463,0,Xbox 360 RROD'd - again! Two times already
574,1970531298,0,My sticker is about to fall off. my Breast Cancer sticker I got from Danny's party - I stuck it on my phone. 
575,1967954696,0,obama
576,1695725313,0,@nrg07 i knooww.. i once watched marley and me and oprah at the same day
577,1978360280,0,@mattmacdonaldis epic loss I was disappointed in LeBron
578,2220983459,0,Got Fever so tired
579,1760209183,0,sorry. something's getting my facebook stuff and tweeting it. 
580,2016870802,4,@mollieandjackie Love and Theft is AMAZING! They opened for Taylor Swift back last year!!! Miss ya'll!!! 
581,1996461050,4,i'm really happy. i get to see taylor swift and i got my TOMS shoes today 
582,1996399755,4,Back in Sydney. *Hugs*
583,1983327391,4,@Dannymcfly heyhey and they love youuu! hahahaha! having a good time over in brazil then?
584,1966322459,4,Going to Seattle again! #boarding SFO to SEA - http://v.cristdr.com/3MK
585,2049441872,4,@thedebbyryan debby *-* hi
586,1468022231,4,@mandyblake I was just about to X out of here for the night and saw your post
587,2063794322,4,@mistadee - I've got Tweetie for the iPod Touch - recommended 
588,1467918140,4,Blackberry Bold and Kingston 8gb microsd card en route 
589,1992750275,4,You Belong With Me;Taylor Swift That music video is officially THEE cutest everrrrr. I can't help but squel everytime I see it &lt;3
590,2071912718,4,YAY!!!! LAKERS WIN 
591,1834700101,4,@Dr_DinaSadik Awesome! u'll definitely know some swear words then! haha
592,2192424737,4,brand new 8GB ipod touch for sale! at reduced price of course. 
593,2181104270,4,Guess who has a new job?! Oh yeah...i do! And i'm going to be working with @lebron1004! Yay!! 
594,1467970653,4,listening to dashboard &quot;ghost of a good thing&quot; mannn definitely takes me down memory lane good night kids
595,2001044226,4,Wow
596,1795134329,4,Raining Thursday in Brazil!!! And My mom's Birthay... That woman is a warrior... Have a great day everyone!
597,1467901552,4,@ PBnJen : Thanks for the great tour and making me even more excited to work in PR! You Rock and so does S&amp;B-would love to work there!
598,2177829707,0,@AshleyLTMSYF hi ash where are you now? im so jealous coz i cant see the vid u posted on youtube while u were in Manila huhu 
599,1999854337,4,@garpu Great! I've actually always wanted to visit Seattle
600,1468051256,0,in biology class. my lip hurts 
601,1468004142,0,Hamu is on my tour tm!!!! I'm excited 
602,2223107504,0,this army called pollen is trying to kill me my hayfever is sooooo bad helppppp! lol
603,1977850385,0,aww i feel bad for lebron
604,1827447082,0,@LeoWolfe PS. I was just trying to talk to you on facebook but you ignored me! 
605,2199191514,0,I just got the E 74 error from my Xbox 360; in other words
606,1957050584,4,@VegasBill Now that
607,2051434163,4,@KVAY2K Hope you are having a wonderful night. I will be up again all night. Sent you a message on YOUTUBE. 
608,1467834239,0,missin' the boo 
609,1467980858,0,sad day: manu out for the season 
610,1467970787,0,ready for nice weather
611,1468006296,0,going thru town and traffic on bypass is stink 
612,2052939840,0,not happy! In london and its chucking it down! 
613,1980744616,0,Have to log out 
614,1467907298,0,today sucked. I'm gonna die without chris and callum! wahhh!
615,1467904302,0,@nick_carter Aww Nick!! I like your hair longer
616,1467854917,0,Thanks for bursting my bubble 
617,2265672322,0,Grrrrr....my mother found me on facebook. Now I have to watch what I say. Facebook is suddenly becoming WAY less cool 
618,1467896996,0,@griffmiester no exchanging for me
619,1832129583,0,@ZacBriley ouch harsh lol well then just reply to me on facebook? or dont even talk too me 
620,2187216995,0,iphone charger died 
621,1467998362,0,@hellivina I miss 'em too. 
622,1880108827,0,Guantanamo is still open
623,1977121485,0,I can't believe the cavs lost 
624,2052150181,0,The PSP lineup for '09 is looking pretty solid
625,2321538588,0,@NoelBajandas Mira
626,1467862710,0,My mind and body are severely protesting this &quot;getting up&quot; thing. Had nightmares to boot 
627,2061248584,4,@Oprah Phylicia Rashad is my idol...I dream of meeting her. I love you too Oprah... 
628,2002266078,4,I'm so Taylor Swift and Katy Perry. Love them. 
629,1989541557,4,Off to London today to film with the gorgeous Davina McCall 
630,1754626682,4,@jcutaia day 3 of mcdonalds breakfast &amp; gum oh and some beer and weed...how healthy am i?!
631,1468004308,4,@rachhiiee_ jenny knows i love er. 
632,2014043495,4,back in seattle. woot woot. Drinkin in Bellevue. I see seattle has warm weather now. Thanks for keeping the heat on while we were gone. 
633,1976689125,4,lazy river
634,1957690230,4,i look forward to seeing mr. mcdonalds on monday 
635,2011164224,4,@brisvegasbetty thank you I'm glad you liked it 
636,1957050577,4,You belong with me - Taylor Swift 
637,2067415918,4,w00t w00t! momz talks of possible goin' back to texas de brazil 4 another multi-celebration some time soon 
638,1981014565,4,As I lay me down to sleep I pray the Lord our souls he keeps! And that Lebron comes to the ny Knicks!!! let's WAKE UP!! (via @iamdiddy)
639,2192466901,4,@taylorswift13 It's National Listen To Taylor Swift Day 
640,2062777305,4,@Oprah ...now I am curious to watch it. And will
641,1970420174,4,Whirlpool Galaxy Deep Field : http://apod.nasa.gov/apod/ap090526.html what an amazing universe 
642,1467988260,4,@kmacable...you're sweet...yea I'm ok! 
643,1467824088,4,@JonathanRKnight Hi Jon! Great to hear from you! See you on the cruise
644,1985034443,4,watching the taylor swift special on dateline NBC 
645,1759816275,4,Listening to Ana Free =D love you Ana. From brazil
646,2066482725,4,@BrandiPowers You too follow a fellow @Lakers fan beautiful 
647,1565295599,4,Had my first Iced Carmel Macchiato from Starbucks this year today!! Then got to enjoy the sun and have class outside in the garden! 
648,1467861992,4,@BradmanTV Thanks....it seemed the right moment. I love your show. Your songs bring me joy.
649,1983951192,4,@mileycyrus i voted for you! i hope u win!!!! and Taylor Swift too!!! 
650,2187089223,4,Taylor Swift's songs just officially completed my music life. (: Well
651,1468004505,4,@socalgurl83 LOL nice
652,1467842664,4,@nikhilnarayanan saw the tvc yesterday.. worked for me 
653,2192744853,4,You belong with me by Taylor Swift. How come I don't know about this awesome song? Slacking off now.
654,2052781433,4,England lost to the Netherlands in the cricket!!! hahahahahahahaha that's pure gold 
655,1960218617,4,aww
656,1468037572,4,i love my grandma 
657,2176372766,4,Listened to Joanna Wang singing Lets Start from Here on YouTube. Beautiful song
658,1467862341,4,@rhonda_brown thanks for the tip on Sam's Club! 
659,1881826639,4,@NYFab Happy graduations! Say hi to Obama for us!! (he's a bowler)
660,1981833954,4,On the way to vegas looking all fierce &amp; bronzed out in Bakersfield
661,2055370237,4,England winning by 2 goals to nil right now 
662,1980541295,4,I want to meet Kevin Jonas in person. and Coco Martin. and Taylor Swift. 
663,2072208051,4,@TDLQ Well it was just so so close the whole time! But at least they pulled it out! WOOT LAKERS! 
664,1468039906,4,Good night and good day twitters! 
665,2182024070,4,This is awesome
666,2052408515,4,Great stuff this wk: my bike ride in the wild on Sun.; Obama's speech in Cairo; last episode of Lost 3; Lakers 1st win; my wife's smile 
667,2050208272,4,With brian liz sam ryan john and cooper going to starbucks 
668,2051265077,4,@Oprah I can't WAIT to see that movie! 
669,1467951624,4,@tweetshrink Hah
670,1751887003,4,@David_Henrie haha i WISH i coudl meet you.. you should stop by seattle some time home of the STARBUKS ;) I LOVE YOU DAVID!!
671,1467937106,4,Ok bed time. I wish I didn't have an exam on thursday otherwise I would just go around harassing people to vote! lol. Night guys! 
672,1988966805,4,in watched hollywood.tv videos on youtube i love the way alison says &quot;miley cyyyyrus&quot; that's so funny 
673,1467862887,4,can't wait for vegas 
674,2068629370,4,LOL LOL if you're looking for good laugh
675,1467841560,4,Another good day nitey nite everyone! First day of school tomorrow!!! Ahh I'm kinda nervous yet excited...til tomorrow!
676,2049421986,4,@MichaelNi Trader Joe's is one of my favorite things about Seattle. 
677,2057939426,4,hung out by Notre Dame today hoping for a glimpse of Obama...and I got it! the energy was amazing!
678,1467935976,4,@ferretfreakx4 I had so much fun tonight! And I'm totally stealing all your pictures when you upload them. hehehe
679,1968768942,4,watching what happens in vegas and lovin it 
680,1467954024,4,@comeagainjen hey x] just wanted to say your awesome
681,1467891826,0,amazon s3 plugin not worked in my website . it need PHP 5 . but my hosting provider has only PHP 4.4 . very sad.
682,2064712292,4,@billyraycyrus heey
683,1962867634,4,Youtube comedy people are just amazing. 
684,1467988811,4,@daNanner Yeah
685,2060224082,4,@ivegotnerve Yes
686,1554402730,4,Celebrating Phil being one year cancer free! 
687,2057765588,4,IN LONDON Camp site with my Iphone heheheheeh in a good mood 
688,1998201770,0,Eww going to mcdonalds! im freakin sick of fast food. im going to barf.. 
689,2014814643,4,starbucks to the desk
690,1974445398,4,@eliizabetty maybe we will meet there. i want to go and study in london/england too 
691,1972721386,4,@DebbieFletcher I saw them on Oprah the other day
692,1971343447,4,I have a BIG pool tournament today. If we win
693,2064146112,4,Is in starbucks with her mummy 
694,2179093392,0,still trying for that iphone from #squarespace... forgot about it over the weekend 
695,1955940771,0,@ImCirocObama late on Mirror?????? when did u tweet that.. and def not!!!! I am gettin tired tho... 
696,1468037639,4,got a great first verse and chorus goin' i love this song 
697,2013966241,0,@praxxis To each their own though - I'll stick to PC/XBox360 gaming
698,1975884713,0,Still on youtube and board 
699,1468064699,0,@nicolerichie yes! we had the VHS. i cried when the old man died 
700,1467919799,4,@warp I love that Aussie cattle dog story 
701,1467970648,0,Lost my free copy of radioactive so can't put it on my ipod grr!And i can't go out + buy 'nother coz it came with that paper 
702,1932995944,4,@mileycyrus Miley takes a tranquilizer for sleep which is very good
703,1548753352,4,@oprah welcome to twitter! 
704,1978439793,4,Does anyone else really really LOVE the Lakers? 
705,1467836576,0,hey
706,2051673257,0,@tommcfly Why we didnt have meet and greet in Brazil? The videos in argentina are making me so sad It isnt fair..
707,2230666396,0,got disconnected of xbox live 1 vs 100 after having more than 30
708,1795958718,4,@TunerKid Hey
709,1467836024,0,pray for me please
710,1997456857,0,brazil is sad
711,2248383306,0,still hav d headache though 
712,1468055249,0,@dweeman why aren't you a happy camper? 
713,1881680448,0,@syamira723 i really wanna watch that
714,1835296378,0,Lol! watched csi today! it was the one with taylor swift!! but she died.. sad 
715,2051279917,4,i cant get over Taylor swift songs
716,1467901424,4,This latest episode of NewNowNext is like full of awesome! 
717,1933062571,0,@imraw88 Lebron is just the next Dominique Wilkins with the rate his teams are performing in the playoffs....or worse next Ewing...sad 
718,1978311418,4,@malave585 And you said we were through back during the Celtics! haha. Hopefully you guys will get LeBron. Bring some excitement to NY
719,2066969399,0,When i get too hott i get a headache
720,1467972594,4,Monsters Vs Aliens in 3D was fantastic ... Ginormica is my new favourite superhero 
721,1467937413,4,Karaok•À_ @ Figa on Mondays feels like a Gossip Girl episode! lots of fun. XOXO 
722,1467990192,4,@mari_chiquitita nice pics from last years festival. How about we plan to meet there next year! 
723,2190513049,0,arrgh! Spent hour and half trying to fix Xbox Live when its down for maintenance. No wonder it doesn't work 
724,2067134501,0,I wanna move to LA! Or Laguna beach. Or maybe London... but not here
725,2196323525,0,iPod touch 16GB å£209 Bloody hell 
726,2054050267,0,is watching Catherine Tate video clips on a Saturday night on Youtube... how sad is that... http://plurk.com/p/yvm9q
727,1468052239,0,@MarcusMims wow i didn't get an &quot;hello&quot; u suck 
728,1972182044,0,why do i wake up at 7 oclock in vegas? also
729,2065164008,0,Maybe a long shower will make me feel better Ugh. I fucking hate America's health care system. We need to be like England!
730,1555867833,0,Back from Cleveland! Miss it already Listened to Lauren sing the whole 3 hour drive back home- felt like Gayle and Oprah on a roadtrip
731,2007746859,4,Woohoo! Todays a good day.. Going to get my new ipod! 
732,1961418607,0,@ahaulil I have a bird living with me. So I have to find other ways to kill these damn things beside the exterminator. #vegas it sucks
733,2230224798,0,I updated to OS 3.0 on my iPod Touch. A few apps have stopped working. http://bit.ly/17nwOf
734,1468052359,0,bedtime
735,1881503086,4,new music videos today in my YouTube Channel. thanks and please subscribe. lol. http://bit.ly/17NsuD
736,1468023369,4,i'm thinking i'm blessed that ive a cmputr &amp; a fireplace on ths cold evening. Feeling content
737,1468448423,0,@jazred87 i told you if I caved I'd end up abusing it... much like I do Facebook. It's because I don't have any real friends 
738,2003095288,4,@crystalchappell Good luck N ur meets. Idea to save GL - go on Oprah &amp; Ellen &amp; talk about GL &amp; Otalia. Would reach Millions of new fans 
739,1467841433,4,i am working on my media room design and i love love love my client profile 
740,1467825863,0,i really hate how people diss my bands! Trace is clearly NOT ugly!
741,2056121554,0,Leaving for London at 5PM... so many emotions!! I'm gonna miss you Jackie 
742,1467889334,0,@ashleyskyy but I wanted a margarita too! 
743,1981836345,4,Just ayden and i hanging @ mcdonalds
744,1548913015,4,@divabat Hahahaaaaa! I'd like to meet your Mum someday
745,1467953615,4,of course he makes me feel better 
746,2011370292,4,What I love from the White House special: Barack's favorite chocolates- now as gifts to visitors: Fran's from Seattle! &amp; the burger visit 
747,1833765116,4,@LOlakers7 AWESOME GAME TODAY 
748,1467917926,4,playing with my new toys 
749,1966963559,4,off to shipmates to watch the laker game lets go lakers!!!
750,1970035141,4,At Starbucks
751,1792073381,4,Obama was awesome at my graduation tonight! What a hunk 
752,2266151161,0,New iPhone 3G S still hasn't activated. It's been almost 48 hours. 
753,1553678149,4,Wedding dress shopping at a swanky boutique in Seattle with my best friend....never in a million years could I have imagined this day 
754,1823014490,4,@Triciepop Yall goin to Vegas? Make sure yall hit me up so we can drink till we drown Lol. 
755,1976486578,4,@AlexAllTimeLow thankyou so much for taking photos with us and being so awesome. Enjoy sydney 
756,1467987619,0,@daNanner aw
757,1467969733,4,Today was so great. My roommate and I played some soccer and I also got a nice run in on this sunny day Time for some reading and sleep.
758,1796899619,0,nooo
759,1977619258,0,RIP Lebron vs. Kobe puppet commercials...you're forever in my heart *one lonely tear*
